@relation D31.txt-weka.filters.unsupervised.attribute.NumericToNominal-R3-weka.filters.unsupervised.attribute.Standardize

@attribute f1 numeric
@attribute f2 numeric
@attribute label {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}

@data
0.835066,-1.180272,11
0.791737,-1.334285,11
0.752491,-1.411632,11
0.883418,-1.357114,11
0.888442,-1.094747,11
0.953121,-1.366314,11
0.717639,-1.055222,11
0.706964,-1.099517,11
0.872743,-1.331559,11
1.002415,-1.279426,11
0.883418,-1.291352,11
0.835066,-1.362566,11
0.800529,-1.227975,11
0.792051,-1.107695,11
0.633808,-1.225249,11
1.106026,-1.14688,11
1.010264,-1.273634,11
0.798645,-1.289989,11
1.093154,-1.384373,11
0.762852,-1.353707,11
1.105399,-1.531912,11
1.016544,-1.177205,11
0.960656,-1.11008,11
0.903513,-1.067147,11
0.762224,-1.329174,11
0.884674,-1.522371,11
0.932712,-1.162554,11
0.828473,-1.353366,11
0.664578,-1.461039,11
0.892523,-1.200716,11
0.998019,-1.15608,11
0.890012,-1.296804,11
0.920781,-1.306685,11
1.48782,-0.389763,12
1.252025,-0.439511,12
1.333344,-0.326046,12
1.103829,-0.271187,12
1.204301,-0.293335,12
1.319844,-0.372045,12
1.073687,-0.315824,12
1.167252,-0.321616,12
1.36066,-0.484488,12
1.222197,-0.24938,12
1.104771,-0.16147,12
1.236012,-0.471199,12
1.153123,-0.387378,12
1.291586,-0.541391,12
1.054535,-0.381926,12
1.31953,-0.384652,12
1.349985,-0.1107,12
1.184834,-0.394874,12
1.19237,-0.491644,12
1.395825,-0.304579,12
1.248885,-0.275276,12
1.227535,-0.213262,12
1.276201,-0.181914,12
1.109794,-0.368638,12
1.382011,-0.475629,12
1.125179,-0.31855,12
1.111992,-0.416,12
1.224395,-0.313438,12
1.314506,-0.377497,12
1.339624,-0.309009,12
1.269294,-0.415319,12
1.498809,-0.493007,12
1.28876,-0.344445,12
1.387348,-0.367956,12
1.31796,-0.049027,12
1.341194,-0.225869,12
1.289388,-0.139322,12
1.322041,-0.327409,12
1.446689,-0.370001,12
1.281225,-0.479377,12
1.274317,-0.387038,12
1.485622,-0.274595,12
1.400849,-0.338653,12
1.28876,-0.279706,12
1.210894,-0.472562,12
1.36066,-0.291972,12
1.404931,-0.399304,12
1.248885,-0.4344,12
1.476517,-0.579894,12
1.41435,-0.385675,12
1.390488,-0.231662,12
1.168508,-0.524014,12
1.270549,-0.581598,12
1.254851,-0.337631,12
1.0313,-0.547524,12
1.23664,-0.363867,12
1.103201,-0.570354,12
1.317332,-0.492666,12
1.28405,-0.303557,12
1.420943,-0.418045,12
1.38986,-0.382267,12
1.144017,-0.429289,12
1.306343,-0.383289,12
1.273375,-0.398282,12
1.181067,-0.463703,12
1.338368,-0.391467,12
1.241036,-0.238136,12
1.395198,-0.337631,12
1.180439,-0.21701,12
1.306343,-0.190433,12
1.425339,-0.118197,12
1.165996,-0.429289,12
1.183578,-0.368978,12
1.272747,-0.354668,12
1.142448,-0.033353,12
1.354381,-0.210195,12
1.351241,-0.551613,12
1.323925,-0.309009,12
1.36694,-0.324342,12
1.234128,-0.283794,12
1.289388,-0.394193,12
1.306657,-0.382949,12
1.278713,-0.544117,12
1.121725,-0.310713,12
1.203987,-0.47631,12
1.372277,-0.428607,12
1.352183,-0.262669,12
1.064268,-0.03199,12
1.353125,-0.432015,12
1.247629,-0.312076,12
1.235384,-0.293676,12
1.36694,-0.220417,12
1.304459,-0.239839,12
1.394256,-0.239158,12
1.11733,-0.498799,12
1.240094,-0.367275,12
1.319844,-0.282431,12
1.21058,-0.203381,12
1.176671,-0.432696,12
1.174159,-0.468814,12
-0.065101,-1.052155,13
-0.134803,-1.094747,13
-0.04061,-0.909046,13
-0.084567,-1.205486,13
-0.056623,-1.264774,13
-0.072636,-1.146539,13
-0.31785,-1.132228,13
-0.062275,-1.227634,13
0.031918,-1.139043,13
-0.006387,-0.976511,13
-0.286139,-0.886557,13
0.05107,-1.095769,13
-0.175306,-1.285559,13
-0.341713,-1.210938,13
-0.201366,-1.320655,13
-0.011411,-1.067147,13
-0.042494,-1.21639,13
-0.09273,-1.180613,13
-0.297128,-1.469898,13
-0.371854,-1.037163,13
-0.063845,-1.18879,13
-0.17719,-1.348936,13
-0.008271,-1.310092,13
-0.232449,-1.122006,13
-0.133861,-1.292715,13
-0.153955,-0.777181,13
-0.229937,-1.131547,13
-0.157095,-1.024215,13
-0.106545,-1.151309,13
-0.133861,-1.102925,13
-0.388809,-1.159828,13
0.030976,-1.275337,13
-0.301838,-1.24399,13
-0.281743,-1.367336,13
-0.163689,-1.152672,13
-0.279231,-1.249441,13
-0.052855,-1.073962,13
-0.10058,-1.262049,13
-0.386611,-1.201397,13
-0.385983,-0.956067,13
0.014963,-1.115873,13
-0.257567,-1.215368,13
-0.052541,-1.060333,13
-0.156467,-1.276019,13
-0.044064,-1.183338,13
-0.047832,-1.265115,13
-0.24752,-0.999,13
0.053896,-1.0174,13
0.012451,-1.2675,13
-0.213925,-1.130524,13
-0.149874,-1.223886,13
-0.154269,-1.223205,13
-0.283941,-1.10054,13
-0.033389,-1.146198,13
-0.130721,-1.266137,13
-0.399484,-1.120302,13
-0.187865,-1.215368,13
-0.105603,-1.057266,13
-0.192574,-1.253189,13
-0.246892,-1.365632,13
-0.321618,-1.062718,13
-0.293674,-1.02217,13
-0.155839,-1.077369,13
-0.083311,-1.216731,13
-0.143594,-1.364269,13
-0.106545,-1.053177,13
-0.104975,-1.111784,13
-0.171852,-1.117917,13
-0.14485,-1.231042,13
-0.133233,-1.21639,13
-0.211727,-1.17482,13
-0.237473,-1.177546,13
-0.044692,-1.090658,13
-0.135431,-1.153354,13
-0.212355,-1.095769,13
-0.208273,-1.054881,13
-0.071694,-1.303959,13
-0.151444,-1.171753,13
-0.024284,-1.129502,13
-0.246892,-1.057607,13
-0.088021,-1.112465,13
-0.09116,-1.200716,13
-0.102778,-1.083503,13
-0.07609,-1.219457,13
-0.316595,-1.135635,13
-0.104347,-1.028303,13
-0.220518,-1.085888,13
-0.033703,-1.158805,13
0.051698,-0.987756,13
-0.173422,-1.227634,13
-0.156781,-1.159146,13
-0.070438,-1.211279,13
-0.098068,-1.10531,13
-0.168712,-1.028303,13
-0.245008,-1.238197,13
-0.316909,-1.158124,13
-0.269498,-1.245012,13
-0.053797,-1.267841,13
-0.287709,-1.265456,13
-0.164003,-1.083503,13
-0.007329,-0.483466,14
0.154682,-0.294016,14
-0.133547,-0.411911,14
-0.014551,-0.547865,14
-0.064159,-0.336949,14
0.03129,-0.350579,14
-0.107801,-0.502888,14
0.022499,-0.478696,14
-0.035587,-0.315483,14
0.120459,-0.623168,14
-0.06667,-0.571035,14
-0.001678,-0.482784,14
0.064571,-0.461318,14
-0.176562,-0.315483,14
-0.090846,-0.463022,14
-0.134175,-0.27698,14
-0.119732,-0.350238,14
0.007428,-0.396237,14
-0.019888,-0.239499,14
0.062373,-0.322298,14
0.081212,-0.288565,14
-0.167142,-0.33286,14
-0.058507,-0.322298,14
-0.105917,-0.30492,14
-0.128209,-0.427244,14
-0.016434,-0.496414,14
-0.04218,-0.236432,14
-0.07138,-0.315824,14
-0.177504,-0.347171,14
-0.090532,-0.014272,14
-0.009841,-0.376815,14
0.089061,-0.371023,14
-0.128523,-0.493007,14
-0.077346,-0.282431,14
-0.104661,-0.202358,14
-0.044378,-0.336949,14
-0.045006,-0.405437,14
0.033174,-0.207469,14
-0.04061,-0.621123,14
-0.155211,-0.14307,14
-0.131977,-0.266417,14
-0.17248,-0.455866,14
-0.016434,-0.312757,14
-0.1954,-0.331497,14
-0.088021,-0.409526,14
-0.034331,-0.362164,14
-0.080171,-0.445303,14
-0.07138,-0.310713,14
-0.036843,-0.461318,14
0.144635,-0.445303,14
-0.149874,-0.438489,14
0.065199,-0.34172,14
-0.070438,-0.386697,14
-0.028993,-0.287883,14
-0.089277,-0.333201,14
0.099108,-0.28652,14
-0.245636,-0.389082,14
-0.118476,-0.628279,14
0.008056,-0.223825,14
-0.086451,-0.401008,14
-0.060705,-0.282772,14
-0.19697,-0.363867,14
0.045419,-0.415319,14
-0.197284,-0.349897,14
-0.018318,-0.316505,14
-0.297756,-0.404074,14
-0.068554,-0.486533,14
-0.007015,-0.356712,14
-0.084881,-0.277661,14
-0.158037,-0.488577,14
-0.209529,-0.45757,14
-0.093986,-0.417704,14
-0.015492,-0.302535,14
-0.069496,-0.352282,14
-0.07766,-0.401008,14
0.082468,-0.28175,14
-0.156467,-0.307987,14
0.15845,-0.417022,14
-0.169968,-0.265054,14
-0.057251,-0.143411,14
0.073676,-0.326046,14
-0.033703,-0.427244,14
-0.010783,-0.109337,14
-0.099638,-0.350579,14
-0.063531,-0.146137,14
0.076816,-0.516858,14
0.006486,-0.255513,14
-0.190691,-0.253469,14
-0.051914,-0.000642,14
-0.070438,-0.250402,14
-0.023028,-0.274254,14
-0.224914,-0.168625,14
0.005544,-0.372045,14
-0.197598,-0.104908,14
0.006486,-0.157381,14
0.097853,-0.422474,14
-0.148304,-0.54548,14
0.036627,-0.44837,14
-0.049088,-0.30969,14
-0.109371,-0.286861,14
0.516381,0.345205,15
0.413397,0.423574,15
0.647937,0.381664,15
0.40178,0.181311,15
0.663636,0.498196,15
0.472739,0.419486,15
0.540243,0.399723,15
0.400838,0.405175,15
0.602097,0.4447,15
0.399897,0.422211,15
0.635064,0.287621,15
0.415281,0.45867,15
0.51073,0.279784,15
0.461436,0.288302,15
0.552174,0.496151,15
0.627528,0.383708,15
0.353742,0.371782,15
0.410572,0.292391,15
0.576037,0.197666,15
0.53208,0.335664,15
0.562536,0.199029,15
0.492205,0.285576,15
0.25798,0.396656,15
0.521091,0.330553,15
0.563164,0.492062,15
0.479646,0.292732,15
0.616225,0.730578,15
0.578234,0.291369,15
0.580432,0.508758,15
0.544011,0.357812,15
0.359394,0.36122,15
0.414653,0.260021,15
0.393303,0.296139,15
0.381686,0.434137,15
0.514497,0.321013,15
0.627215,0.471959,15
0.345579,0.195962,15
0.43098,0.325442,15
0.597387,0.359516,15
0.4831,0.219133,15
0.485612,0.285235,15
0.545267,0.418123,15
0.614969,0.431071,15
0.658612,0.485248,15
0.492833,0.376553,15
0.497543,0.295117,15
0.298797,0.31965,15
0.540871,0.38916,15
0.511044,0.32442,15
0.366615,0.322716,15
0.421247,0.43993,15
0.386082,0.4079,15
0.414967,0.4539,15
0.469285,0.30602,15
0.480902,0.378938,15
0.284982,0.340775,15
0.606178,0.314879,15
0.40178,0.279443,15
0.469285,0.428685,15
0.599585,0.544536,15
0.450761,0.4539,15
0.415909,0.513869,15
0.579804,0.365649,15
0.438516,0.248436,15
0.297855,0.170066,15
0.416851,0.325442,15
0.562536,0.306702,15
0.477448,0.430389,15
0.532708,0.459011,15
0.551861,0.499559,15
0.477448,0.327827,15
0.494717,0.165637,15
0.361278,0.487633,15
0.598329,0.293072,15
0.362534,0.605868,15
0.465203,0.185059,15
0.618109,0.306702,15
0.404292,0.125771,15
0.53051,0.276376,15
0.53836,0.483544,15
0.599585,0.404152,15
0.433806,0.340775,15
0.492833,0.439589,15
0.348091,0.439589,15
0.407432,0.410286,15
0.515125,0.327827,15
0.573211,0.475026,15
0.414967,0.471959,15
0.384512,0.286258,15
0.540557,0.539425,15
0.634122,0.36122,15
0.587026,0.305339,15
0.617481,0.367694,15
0.456098,0.311472,15
0.469599,0.622224,15
0.493147,0.602802,15
0.53836,0.406197,15
0.573211,0.557824,15
0.436632,0.148259,15
0.429096,0.255591,15
-1.137325,-0.19827,16
-0.985361,-0.342401,16
-1.07924,-0.302535,16
-0.980338,-0.049027,16
-1.185364,-0.353305,16
-1.010479,-0.240862,16
-1.228378,-0.260284,16
-1.092427,-0.294357,16
-1.210796,-0.154315,16
-1.259462,-0.492325,16
-0.981908,-0.312757,16
-1.170293,-0.265395,16
-1.265741,-0.305942,16
-1.275474,-0.182936,16
-1.082066,-0.424178,16
-1.087089,-0.354668,16
-1.102474,-0.18907,16
-1.259776,-0.292654,16
-0.991327,-0.374771,16
-1.121627,-0.411911,16
-1.084578,-0.287542,16
-1.234658,-0.135233,16
-1.208284,-0.299809,16
-1.216761,-0.195203,16
-1.035911,-0.232002,16
-1.003572,-0.275617,16
-1.07453,-0.317868,16
-1.02555,-0.341379,16
-1.013933,-0.261987,16
-1.001374,-0.134552,16
-1.200748,-0.598294,16
-1.066681,-0.366934,16
-1.111893,-0.285157,16
-1.216761,-0.26335,16
-1.232774,-0.368978,16
-1.088345,-0.277661,16
-1.032772,-0.34649,16
-1.028062,-0.344105,16
-1.275474,-0.137618,16
-0.967779,-0.23098,16
-1.141407,-0.370341,16
-0.936067,-0.384993,16
-1.142977,-0.333542,16
-1.198237,-0.161129,16
-1.034969,-0.267098,16
-1.202632,-0.361482,16
-1.117545,-0.084464,16
-1.102474,-0.286861,16
-0.962755,-0.252447,16
-1.109382,-0.456548,16
-1.214563,-0.396578,16
-1.168409,-0.20304,16
-1.085205,-0.401008,16
-1.018957,-0.329112,16
-1.094311,-0.287202,16
-0.973116,-0.216669,16
-1.071391,-0.360119,16
-1.12508,-0.13387,16
-1.027434,-0.498799,16
-1.095253,-0.427244,16
-1.070135,-0.164537,16
-1.296197,-0.313779,16
-1.063227,-0.369319,16
-1.15742,-0.278683,16
-1.094939,-0.197588,16
-0.983792,-0.246654,16
-0.980652,-0.21258,16
-1.081752,-0.151929,16
-1.116289,-0.265735,16
-1.15271,-0.211899,16
-1.081438,-0.255513,16
-0.850352,-0.316505,16
-1.122255,-0.31889,16
-1.065739,-0.473925,16
-1.064169,-0.362164,16
-1.015503,-0.122967,16
-0.978454,-0.184299,16
-1.252554,-0.180551,16
-0.953336,-0.327749,16
-1.175944,-0.262669,16
-1.104986,-0.085827,16
-1.073902,-0.28175,16
-1.222727,-0.348534,16
-1.105614,-0.17987,16
-0.903414,-0.297765,16
-1.300592,-0.242906,16
-1.218331,-0.219054,16
-0.944859,-0.363867,16
-1.051296,-0.215988,16
-1.013933,-0.30015,16
-1.22775,-0.273232,16
-1.278928,-0.255513,16
-0.980652,-0.329112,16
-1.134186,-0.270846,16
-1.143919,-0.062997,16
-1.082694,-0.149885,16
-1.016445,-0.294016,16
-1.241565,-0.32332,16
-1.18505,-0.39283,16
-1.087089,-0.257898,16
-0.785045,-0.602383,17
-0.636535,-0.498799,17
-0.620836,-0.371364,17
-0.645954,-0.150226,17
-0.754904,-0.42077,17
-0.484571,-0.544798,17
-0.857574,-0.53185,17
-0.728216,-0.227914,17
-0.60451,-0.506636,17
-0.612359,-0.301853,17
-0.67641,-0.34649,17
-0.740147,-0.369319,17
-0.57217,-0.469496,17
-0.742031,-0.395897,17
-0.693993,-0.317527,17
-0.733553,-0.495732,17
-0.695562,-0.237114,17
-0.790697,-0.176122,17
-0.515341,-0.286861,17
-0.77123,-0.372045,17
-0.67955,-0.541391,17
-0.652862,-0.384993,17
-0.794151,-0.30049,17
-0.535435,-0.359438,17
-0.752392,-0.366593,17
-0.839677,-0.442918,17
-0.80514,-0.450074,17
-0.681748,-0.290609,17
-0.722878,-0.609538,17
-0.852864,-0.385334,17
-0.681748,-0.440533,17
-0.759299,-0.408504,17
-0.59509,-0.523332,17
-0.508747,-0.4344,17
-0.805768,-0.419067,17
-0.590067,-0.566265,17
-0.486455,-0.360801,17
-0.791011,-0.332179,17
-0.64721,-0.511406,17
-0.62586,-0.403393,17
-0.491479,-0.382949,17
-0.733867,-0.286861,17
-0.712831,-0.276298,17
-0.711575,-0.298446,17
-0.689597,-0.313438,17
-0.563693,-0.321275,17
-0.760555,-0.239158,17
-0.541401,-0.400667,17
-0.7009,-0.365571,17
-0.670444,-0.235751,17
-0.705924,-0.219054,17
-0.634651,-0.293335,17
-0.82806,-0.430993,17
-0.647524,-0.501184,17
-0.735437,-0.370001,17
-0.768405,-0.437807,17
-0.522562,-0.481421,17
-0.860085,-0.380904,17
-0.569344,-0.413274,17
-0.745798,-0.580917,17
-0.52319,-0.200314,17
-0.813931,-0.482444,17
-0.759299,-0.436104,17
-0.670758,-0.409185,17
-0.579078,-0.388741,17
-0.728844,-0.50834,17
-0.721936,-0.411571,17
-0.767777,-0.568991,17
-0.828688,-0.426222,17
-0.708121,-0.482103,17
-0.581276,-0.509703,17
-0.69933,-0.208832,17
-0.682062,-0.478696,17
-0.718797,-0.586709,17
-0.711261,-0.455526,17
-0.637163,-0.553658,17
-0.82335,-0.245632,17
-0.689283,-0.3976,17
-0.514399,-0.265395,17
-0.634023,-0.632708,17
-0.902472,-0.391467,17
-0.818955,-0.380564,17
-0.623662,-0.255173,17
-0.67955,-0.47154,17
-0.770288,-0.59182,17
-0.616755,-0.36523,17
-0.683317,-0.442578,17
-0.591951,-0.402711,17
-0.627744,-0.24495,17
-0.734495,-0.4068,17
-0.554902,-0.345127,17
-0.65192,-0.428948,17
-0.453174,-0.535258,17
-0.65506,-0.370682,17
-0.728216,-0.367956,17
-0.889599,-0.539006,17
-0.669503,-0.245291,17
-0.744857,-0.490621,17
-0.845329,-0.453481,17
-0.654432,-0.312416,17
1.400535,0.029002,18
1.419688,-0.100819,18
1.520474,-0.051412,18
1.590804,-0.045279,18
1.621888,-0.098434,18
1.557523,0.152348,18
1.375103,0.085564,18
1.349357,0.141785,18
1.509484,0.172452,18
1.359718,-0.030287,18
1.385464,-0.012568,18
1.570082,0.174155,18
1.263328,-0.065382,18
1.53523,0.034453,18
1.556895,-0.084123,18
1.338368,0.032068,18
1.572907,0.261725,18
1.44355,0.141445,18
1.501321,-0.029605,18
1.40964,-0.07356,18
1.383894,0.231399,18
1.532091,-0.160107,18
1.413722,0.035476,18
1.48939,0.007194,18
1.376045,0.251162,18
1.417176,0.167681,18
1.243862,0.220836,18
1.500693,-0.019383,18
1.412152,-0.007798,18
1.508229,0.18097,18
1.576675,0.122363,18
1.407129,0.103623,18
1.566314,0.148941,18
1.469296,0.188126,18
1.298493,0.194259,18
1.41906,0.187103,18
1.400221,0.008217,18
1.399593,0.00958,18
1.585466,-0.069812,18
1.491902,-0.166922,18
1.521416,-0.09673,18
1.496925,0.238554,18
1.252339,0.121682,18
1.346845,0.173133,18
1.538056,0.115208,18
1.522671,-0.030627,18
1.366312,-0.154996,18
1.306657,-0.123989,18
1.422827,-0.058908,18
1.593316,0.146896,18
1.401477,0.155756,18
1.33931,0.073638,18
1.437898,0.354064,18
1.361916,0.057283,18
1.405873,-0.195544,18
1.628481,0.051831,18
1.619062,0.108393,18
1.348101,0.097149,18
1.452341,0.115549,18
1.462702,0.054557,18
1.553441,0.164274,18
1.553127,0.08863,18
1.713568,0.049446,18
1.625655,-0.083101,18
1.439154,0.001743,18
1.470552,-0.014272,18
1.421257,0.016054,18
1.389546,-0.127056,18
1.502263,-0.037442,18
1.355951,0.032068,18
1.237582,0.021846,18
1.286562,-0.171692,18
1.464586,-0.22144,18
1.390802,0.146215,18
1.285306,0.066483,18
1.407757,0.075682,18
1.347159,0.191533,18
1.482797,0.266836,18
1.219999,0.117593,18
1.271805,0.008217,18
1.429421,0.231399,18
1.43727,0.104645,18
1.474633,-0.098775,18
1.455795,-0.006094,18
1.543394,0.135993,18
1.490646,-0.037783,18
1.471807,-0.087871,18
1.4357,-0.024494,18
1.403989,0.053875,18
1.468354,0.041268,18
1.477459,-0.028924,18
1.539312,-0.037783,18
1.376045,0.285917,18
1.31011,0.146896,18
1.253281,0.107712,18
1.41906,0.266495,18
1.241036,0.133608,18
1.426281,0.075001,18
1.488448,0.126111,18
1.235384,0.089653,18
-0.67798,-1.324403,19
-0.634651,-1.399706,19
-0.714087,-1.237516,19
-0.756474,-1.301233,19
-0.776254,-1.309411,19
-0.738263,-1.345529,19
-0.837479,-1.514534,19
-0.510317,-1.556786,19
-0.706238,-1.205486,19
-0.687713,-1.309411,19
-0.636221,-1.273293,19
-0.669189,-1.327811,19
-0.804826,-1.39221,19
-0.703726,-1.090658,19
-0.554902,-1.426965,19
-0.647524,-1.386758,19
-0.625546,-1.230019,19
-0.642187,-1.42458,19
-0.855376,-1.362566,19
-0.718797,-1.438891,19
-0.728844,-1.291693,19
-0.60608,-1.259663,19
-0.857574,-1.201057,19
-0.796976,-1.165961,19
-0.605766,-1.352684,19
-0.744543,-1.340077,19
-0.577194,-1.214005,19
-0.654432,-1.521008,19
-0.851922,-1.214345,19
-0.797918,-1.070214,19
-0.763067,-1.323722,19
-0.731356,-1.291693,19
-0.601056,-1.3135,19
-0.846584,-1.327811,19
-0.719425,-1.516238,19
-0.638733,-1.300893,19
-0.727902,-1.185042,19
-0.841561,-1.264774,19
-0.516283,-1.429009,19
-0.809849,-1.455246,19
-0.925078,-1.374492,19
-0.785045,-1.118939,19
-0.786301,-1.216731,19
-0.82806,-1.282833,19
-0.715971,-1.375173,19
-0.656002,-1.287604,19
-0.536063,-1.344848,19
-0.587241,-1.265456,19
-0.590381,-1.072599,19
-0.88332,-1.309411,19
-0.772486,-1.285219,19
-0.889599,-1.415039,19
-0.740775,-1.172094,19
-0.684259,-1.428669,19
-0.762125,-1.073962,19
-0.647838,-1.235812,19
-0.509061,-1.365973,19
-0.895565,-1.285559,19
-0.668875,-1.202079,19
-0.701528,-1.206849,19
-0.696504,-1.209575,19
-0.817071,-1.327129,19
-0.890855,-1.440254,19
-0.969663,-1.323381,19
-0.732611,-1.317929,19
-0.948626,-1.180953,19
-0.695248,-1.179931,19
-0.768091,-1.466831,19
-0.650978,-1.327129,19
-0.936067,-1.237856,19
-0.615499,-1.325426,19
-0.669816,-1.47535,19
-0.627116,-1.388462,19
-0.709063,-1.446046,19
-1.050982,-1.271248,19
-0.77908,-1.450135,19
-0.708749,-1.224568,19
-0.658513,-1.318952,19
-0.895565,-1.358477,19
-0.672956,-1.318611,19
-0.784417,-1.246375,19
-0.683631,-1.388121,19
-0.773114,-1.200375,19
-0.663223,-1.161531,19
-0.852864,-1.223545,19
-0.675468,-1.343144,19
-0.620208,-1.149606,19
-0.855376,-1.265115,19
-0.729472,-1.423558,19
-0.641559,-1.368358,19
-0.736379,-1.232064,19
-0.692109,-1.266819,19
-0.733867,-1.485572,19
-0.796348,-1.461039,19
-0.73167,-1.291693,19
-0.790383,-1.261026,19
-0.693051,-1.322018,19
-0.649094,-1.11008,19
-0.639047,-1.391528,19
-0.858515,-1.524075,19
-1.689607,1.643411,20
-1.694317,1.462139,20
-1.526654,1.463161,20
-1.422415,1.51359,20
-1.678304,1.507116,20
-1.657268,1.37014,20
-1.565273,1.584122,20
-1.625243,1.470317,20
-1.615195,1.803216,20
-1.298709,1.674077,20
-1.637488,1.43488,20
-1.510328,1.510523,20
-1.480814,1.642048,20
-1.547377,1.58276,20
-1.615823,1.433176,20
-1.634348,1.695543,20
-1.429636,1.442376,20
-1.416763,1.545279,20
-1.3502,1.669307,20
-1.439055,1.477813,20
-1.309384,1.606611,20
-1.6108,1.493487,20
-1.571867,1.68498,20
-1.573751,1.565382,20
-1.373121,1.545619,20
-1.498083,1.640003,20
-1.51127,1.465887,20
-1.413309,1.497575,20
-1.567471,1.543916,20
-1.590077,1.544597,20
-1.561506,1.55516,20
-1.718807,1.506775,20
-1.530736,1.474065,20
-1.543609,1.53676,20
-1.554598,1.587189,20
-1.480186,1.689751,20
-1.611114,1.572537,20
-1.55397,1.479516,20
-1.748321,1.42091,20
-1.532306,1.573219,20
-1.773439,1.323459,20
-1.467627,1.349696,20
-1.440939,1.601159,20
-1.721005,1.659084,20
-1.583798,1.562997,20
-1.487722,1.530627,20
-1.6535,1.746654,20
-1.514723,1.6199,20
-1.653814,1.581737,20
-1.597927,1.556864,20
-1.479872,1.50439,20
-1.45758,1.473383,20
-1.625557,1.626033,20
-1.5097,1.6015,20
-1.589449,1.51359,20
-1.385052,1.636937,20
-1.650989,1.561975,20
-1.629952,1.665218,20
-1.541725,1.799468,20
-1.693061,1.508138,20
-1.526026,1.561293,20
-1.38411,1.585145,20
-1.593845,1.546641,20
-1.6827,1.503709,20
-1.735448,1.503368,20
-1.639999,1.369459,20
-1.639371,1.422613,20
-1.480186,1.796742,20
-1.60138,1.487013,20
-1.429322,1.510183,20
-1.406088,1.482242,20
-1.4513,1.593663,20
-1.476104,1.592641,20
-1.429008,1.53199,20
-1.469825,1.609337,20
-1.567157,1.602863,20
-1.661664,1.598433,20
-1.423043,1.430791,20
-1.637488,1.480539,20
-1.663234,1.681573,20
-1.575321,1.617515,20
-1.420845,1.52722,20
-1.476104,1.45328,20
-1.422729,1.570493,20
-1.799813,1.452258,20
-1.430578,1.408643,20
-1.595729,1.546982,20
-1.333874,1.54596,20
-1.514095,1.492805,20
-1.533248,1.560952,20
-1.521945,1.71258,20
-1.529166,1.507116,20
-1.58788,1.538805,20
-1.68584,1.584804,20
-1.623045,1.607633,20
-1.544865,1.502686,20
-1.50185,1.589234,20
-1.479558,1.581737,20
-1.390703,1.45328,20
-1.689294,1.308807,20
-1.087717,0.540788,21
-0.961813,0.899583,21
-0.964953,0.52784,21
-1.108126,0.753407,21
-1.082066,0.588491,21
-1.152082,0.609616,21
-1.075472,0.633809,21
-1.100904,0.395634,21
-1.306872,0.440611,21
-1.0042,0.608594,21
-1.047842,0.692415,21
-1.118173,0.668564,21
-1.074844,0.52818,21
-1.274532,0.451855,21
-1.107184,0.874369,21
-1.027748,0.715245,21
-1.021469,0.725467,21
-1.259776,0.802132,21
-1.066053,0.768059,21
-1.067309,0.61609,21
-1.058518,0.293413,21
-1.004514,0.674356,21
-1.172491,0.678445,21
-1.10687,0.591217,21
-1.079554,0.482522,21
-1.161501,0.525795,21
-1.199806,0.528862,21
-1.150512,0.62529,21
-1.130732,0.620861,21
-1.040935,0.659364,21
-1.219587,0.732622,21
-0.969663,0.675719,21
-1.237797,0.739778,21
-1.066995,0.461737,21
-1.089915,0.687986,21
-1.062285,0.473322,21
-1.216447,0.576906,21
-0.995723,0.710815,21
-1.046587,0.630742,21
-1.218331,0.647438,21
-1.105614,0.784073,21
-1.078926,0.54181,21
-1.213935,0.589172,21
-1.25224,0.51421,21
-0.980652,0.685601,21
-1.049412,0.744207,21
-1.013933,0.548625,21
-1.177828,0.689008,21
-0.931044,0.498536,21
-0.993839,0.580654,21
-0.991327,0.517958,21
-0.919427,0.640964,21
-1.067937,0.402108,21
-1.083322,0.761926,21
-0.923508,0.505351,21
-1.253496,0.44947,21
-1.239367,0.50024,21
-1.045331,0.804858,21
-1.113463,0.701615,21
-0.995095,0.748296,21
-1.161501,0.566343,21
-1.194155,0.345546,21
-1.139523,0.606891,21
-1.178456,0.740118,21
-1.238425,0.483544,21
-0.965267,0.465144,21
-1.110637,0.627335,21
-1.109696,0.651527,21
-1.241879,0.750681,21
-1.098392,0.573839,21
-1.389447,0.645394,21
-0.983792,0.630742,21
-1.075158,0.649483,21
-1.136697,0.590194,21
-1.211109,0.341798,21
-1.186619,0.430389,21
-0.963383,0.661408,21
-1.098706,0.4815,21
-1.12351,0.726489,21
-1.045645,0.65289,21
-1.034969,0.565321,21
-0.936695,0.359857,21
-0.996351,0.878117,21
-1.00734,0.567024,21
-1.137325,0.519662,21
-1.079554,0.664475,21
-1.035597,0.684919,21
-1.220215,0.72717,21
-1.131674,0.570772,21
-1.215505,0.825984,21
-1.237797,0.608253,21
-1.171235,0.534995,21
-1.135755,0.380982,21
-0.931044,0.603483,21
-0.883006,0.480477,21
-1.120057,0.726489,21
-0.988815,0.677423,21
-1.024608,0.641986,21
-1.103102,0.573839,21
-1.189445,0.473663,21
-0.344852,1.54153,22
-0.330723,1.548004,22
-0.209215,1.628418,22
-0.309373,1.250882,22
-0.342968,1.533694,22
-0.486769,1.464865,22
-0.323816,1.293815,22
-0.325072,1.432836,22
-0.34548,1.336407,22
